%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
10034.708,272.790,0.128,14.832,14.095,13.817,-7.568,-3.567,-1.924,0.314,1.730,-4.153,-3.631,-4.068,-2.233,1.148,4.226,-4.037,2.094,1.151,-0.933,-2.365,0.000,18.818,18.348,0.332,210.199,-41.932
10034.708,272.793,0.128,14.956,14.332,13.817,-7.568,-1.338,-1.283,0.418,1.190,-4.568,-3.524,-4.389,-1.786,0.209,4.121,-3.187,1.361,1.047,-0.207,-2.590,0.000,18.779,18.348,0.335,210.216,-41.922
10034.708,272.791,0.128,14.873,14.174,13.977,-6.919,-1.895,-1.176,0.314,0.433,-3.737,-4.165,-4.496,-2.009,0.626,3.909,-3.293,2.094,0.942,-0.518,-1.914,0.000,18.741,18.328,0.337,210.232,-41.932
10042.771,272.790,0.128,14.867,14.174,13.977,-8.108,-2.564,-1.283,-0.104,0.865,-3.841,-3.524,-4.817,-1.898,0.731,3.592,-2.656,2.094,1.151,-0.518,-2.702,0.000,18.721,18.307,0.341,210.232,-41.932
10038.740,272.791,0.128,14.912,14.253,14.137,-6.811,-2.899,-1.604,0.418,0.433,-3.945,-4.058,-4.603,-1.786,1.253,4.226,-3.824,2.094,1.361,-1.140,-2.365,0.000,18.683,18.307,0.343,210.199,-41.922
10038.740,272.791,0.128,14.912,14.253,13.977,-7.784,-2.118,-1.390,0.209,1.406,-4.568,-3.844,-4.389,-1.898,0.731,4.226,-3.081,1.780,0.733,-0.518,-3.716,0.000,18.683,18.307,0.347,210.216,-41.911
10038.740,272.788,0.128,14.953,14.332,13.977,-7.352,-2.453,-1.604,-0.104,1.190,-3.945,-3.951,-4.817,-1.898,0.418,3.804,-3.187,2.094,0.733,-0.518,-2.477,0.000,18.625,18.307,0.348,210.199,-41.932
10038.740,272.788,0.128,14.870,14.174,13.817,-8.000,-2.341,-1.390,-0.626,1.406,-3.633,-3.097,-4.817,-2.009,1.148,3.381,-3.187,2.304,0.314,-0.622,-2.477,0.000,18.606,18.297,0.352,210.248,-41.932
10042.771,272.787,0.128,14.909,14.253,13.817,-7.352,-2.564,-0.748,0.523,-0.108,-4.464,-3.631,-4.924,-1.674,0.835,4.015,-3.824,2.199,1.047,-1.762,-2.590,0.000,18.567,18.287,0.355,210.183,-41.932
10038.740,272.790,0.128,14.870,14.174,13.657,-7.243,-2.341,-1.924,-0.209,1.190,-4.360,-3.417,-4.282,-2.456,0.940,3.698,-3.293,1.990,0.733,-0.622,-3.716,0.000,18.490,18.277,0.359,210.216,-41.922
